HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.instance_id,Input.event,Input.anchor_location,Input.anchor_timestamp,Input.anchor_url,Input.context8_url,Input.context8_timestamp,Input.context9_url,Input.context9_timestamp,Input.context10_url,Input.context10_timestamp,Input.context11_url,Input.context11_timestamp,Input.context12_url,Input.context12_timestamp,Input.context13_url,Input.context13_timestamp,Answer.Q1,Answer.Q2,Approve,Reject
3JU8CV4BSR0HXFOIOKNLZEGWCY8OPS,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:42 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:42 PDT 2021,,,30BXRYBRPBL0BRXQMVBRWJNF255WHX,A3OT9EHUD1UORR,Submitted,Thu Apr 29 10:26:05 PDT 2021,Thu Apr 29 10:26:51 PDT 2021,Sat May 29 10:26:51 PDT 2021,,,,46,100% (600/600),100% (600/600),100% (82/82),springbreak2019_1102565547730964480,springbreak2019,San Francisco,Mon Mar 04 13:44:45 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_anchor_1102565547730964480.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1100848040838082561.png,Wed Feb 27 20:00:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1101209209344016391.png,Thu Feb 28 19:55:09 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1101543944989696001.png,Fri Mar 01 18:05:16 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1103283041701634049.png,Wed Mar 06 13:15:49 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1103399897007570944.png,Wed Mar 06 21:00:10 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1105487703284633600.png,Tue Mar 12 15:16:22 +0000 2019,Yes,5,,
3JU8CV4BSR0HXFOIOKNLZEGWCY8OPS,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:42 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:42 PDT 2021,,,3NVC2EB65XNP6OLRMB4DDM7LU8LY3P,A22FZZT4I6HVCO,Submitted,Thu Apr 29 10:14:11 PDT 2021,Thu Apr 29 10:16:43 PDT 2021,Sat May 29 10:16:43 PDT 2021,,,,152,100% (600/600),100% (600/600),100% (190/190),springbreak2019_1102565547730964480,springbreak2019,San Francisco,Mon Mar 04 13:44:45 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_anchor_1102565547730964480.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1100848040838082561.png,Wed Feb 27 20:00:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1101209209344016391.png,Thu Feb 28 19:55:09 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1101543944989696001.png,Fri Mar 01 18:05:16 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1103283041701634049.png,Wed Mar 06 13:15:49 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1103399897007570944.png,Wed Mar 06 21:00:10 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1105487703284633600.png,Tue Mar 12 15:16:22 +0000 2019,Yes,5,,
3JU8CV4BSR0HXFOIOKNLZEGWCY8OPS,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:42 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:42 PDT 2021,,,3OVHNO1VEDPNT6XTBMC8422ZRFFDZU,A33TDXKTR8BUV9,Submitted,Thu Apr 29 10:14:29 PDT 2021,Thu Apr 29 10:14:49 PDT 2021,Sat May 29 10:14:49 PDT 2021,,,,20,100% (277/277),100% (277/277),100% (239/239),springbreak2019_1102565547730964480,springbreak2019,San Francisco,Mon Mar 04 13:44:45 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_anchor_1102565547730964480.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1100848040838082561.png,Wed Feb 27 20:00:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1101209209344016391.png,Thu Feb 28 19:55:09 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1101543944989696001.png,Fri Mar 01 18:05:16 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1103283041701634049.png,Wed Mar 06 13:15:49 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1103399897007570944.png,Wed Mar 06 21:00:10 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1105487703284633600.png,Tue Mar 12 15:16:22 +0000 2019,No,3,,
3JU8CV4BSR0HXFOIOKNLZEGWCY8OPS,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:42 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:42 PDT 2021,,,3QHK8ZVMIT6A9KI5IPUT1X319LVBL2,A1NPH1NMPOZGC6,Submitted,Thu Apr 29 10:14:22 PDT 2021,Thu Apr 29 10:15:03 PDT 2021,Sat May 29 10:15:03 PDT 2021,,,,41,100% (998/998),100% (998/998),100% (113/113),springbreak2019_1102565547730964480,springbreak2019,San Francisco,Mon Mar 04 13:44:45 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_anchor_1102565547730964480.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1100848040838082561.png,Wed Feb 27 20:00:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1101209209344016391.png,Thu Feb 28 19:55:09 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1101543944989696001.png,Fri Mar 01 18:05:16 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1103283041701634049.png,Wed Mar 06 13:15:49 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1103399897007570944.png,Wed Mar 06 21:00:10 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1105487703284633600.png,Tue Mar 12 15:16:22 +0000 2019,Yes,4,,
3JU8CV4BSR0HXFOIOKNLZEGWCY8OPS,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:42 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:42 PDT 2021,,,3ZSANO2JCMVNQEPB70DQW98HGDVFS2,AWS8VZX8K72NU,Submitted,Thu Apr 29 10:14:21 PDT 2021,Thu Apr 29 10:15:23 PDT 2021,Sat May 29 10:15:23 PDT 2021,,,,62,100% (2561/2561),100% (435/435),100% (145/145),springbreak2019_1102565547730964480,springbreak2019,San Francisco,Mon Mar 04 13:44:45 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_anchor_1102565547730964480.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1100848040838082561.png,Wed Feb 27 20:00:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1101209209344016391.png,Thu Feb 28 19:55:09 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1101543944989696001.png,Fri Mar 01 18:05:16 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1103283041701634049.png,Wed Mar 06 13:15:49 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1103399897007570944.png,Wed Mar 06 21:00:10 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1102565547730964480_1105487703284633600.png,Tue Mar 12 15:16:22 +0000 2019,Yes,4,,
3P888QFVY9I2XRPXOX2AZJ66HUUOQJ,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3FPRZHYEP5V82UQMH0HT6N3RCRK3VM,A13FPMHU0CCJ1O,Submitted,Thu Apr 29 10:14:24 PDT 2021,Thu Apr 29 10:20:21 PDT 2021,Sat May 29 10:20:21 PDT 2021,,,,357,100% (85/85),100% (85/85),100% (54/54),christmas2019_1206359103771045890,christmas2019,Charlotte,Sun Dec 15 23:43:18 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_anchor_1206359103771045890.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206141334165147782.png,Sun Dec 15 09:17:57 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206330089496907778.png,Sun Dec 15 21:48:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206330588258430976.png,Sun Dec 15 21:49:59 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206361887471890432.png,Sun Dec 15 23:54:21 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206378645654134784.png,Mon Dec 16 01:00:57 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206414606962323458.png,Mon Dec 16 03:23:51 +0000 2019,Yes,4,,
3P888QFVY9I2XRPXOX2AZJ66HUUOQJ,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3H8DHMCCWGZS4BY7BL9YHNEMN62DK8,A1F6MWP9A0XLJQ,Submitted,Thu Apr 29 10:14:16 PDT 2021,Thu Apr 29 10:15:47 PDT 2021,Sat May 29 10:15:47 PDT 2021,,,,91,100% (7/7),100% (7/7),0% (0/0),christmas2019_1206359103771045890,christmas2019,Charlotte,Sun Dec 15 23:43:18 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_anchor_1206359103771045890.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206141334165147782.png,Sun Dec 15 09:17:57 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206330089496907778.png,Sun Dec 15 21:48:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206330588258430976.png,Sun Dec 15 21:49:59 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206361887471890432.png,Sun Dec 15 23:54:21 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206378645654134784.png,Mon Dec 16 01:00:57 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206414606962323458.png,Mon Dec 16 03:23:51 +0000 2019,No,5,,
3P888QFVY9I2XRPXOX2AZJ66HUUOQJ,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3HMVI3QICQGTWL7CZ7QUPTSOWO7Y1X,A25JK318VW9R4Z,Submitted,Thu Apr 29 10:14:10 PDT 2021,Thu Apr 29 10:19:05 PDT 2021,Sat May 29 10:19:05 PDT 2021,,,,295,100% (1072/1072),100% (1072/1072),100% (302/302),christmas2019_1206359103771045890,christmas2019,Charlotte,Sun Dec 15 23:43:18 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_anchor_1206359103771045890.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206141334165147782.png,Sun Dec 15 09:17:57 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206330089496907778.png,Sun Dec 15 21:48:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206330588258430976.png,Sun Dec 15 21:49:59 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206361887471890432.png,Sun Dec 15 23:54:21 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206378645654134784.png,Mon Dec 16 01:00:57 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206414606962323458.png,Mon Dec 16 03:23:51 +0000 2019,No,3,,
3P888QFVY9I2XRPXOX2AZJ66HUUOQJ,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3KB8R4ZV1LVUNS447YXDO5YTD49BGW,A373LECBA7JXKD,Submitted,Thu Apr 29 10:14:16 PDT 2021,Thu Apr 29 10:14:28 PDT 2021,Sat May 29 10:14:28 PDT 2021,,,,12,100% (327/327),100% (327/327),100% (267/267),christmas2019_1206359103771045890,christmas2019,Charlotte,Sun Dec 15 23:43:18 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_anchor_1206359103771045890.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206141334165147782.png,Sun Dec 15 09:17:57 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206330089496907778.png,Sun Dec 15 21:48:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206330588258430976.png,Sun Dec 15 21:49:59 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206361887471890432.png,Sun Dec 15 23:54:21 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206378645654134784.png,Mon Dec 16 01:00:57 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206414606962323458.png,Mon Dec 16 03:23:51 +0000 2019,Yes,5,,
3P888QFVY9I2XRPXOX2AZJ66HUUOQJ,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3WI0P0II68GERFB215IVIZ00IYWDR1,A22FZZT4I6HVCO,Submitted,Thu Apr 29 10:14:24 PDT 2021,Thu Apr 29 10:20:14 PDT 2021,Sat May 29 10:20:14 PDT 2021,,,,350,100% (600/600),100% (600/600),100% (190/190),christmas2019_1206359103771045890,christmas2019,Charlotte,Sun Dec 15 23:43:18 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_anchor_1206359103771045890.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206141334165147782.png,Sun Dec 15 09:17:57 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206330089496907778.png,Sun Dec 15 21:48:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206330588258430976.png,Sun Dec 15 21:49:59 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206361887471890432.png,Sun Dec 15 23:54:21 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206378645654134784.png,Mon Dec 16 01:00:57 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1206359103771045890_1206414606962323458.png,Mon Dec 16 03:23:51 +0000 2019,Yes,5,,
33J5JKFMLCMDB2WB5ZIIBG8VM3Z3Q4,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,34FNN24DCTXSK38V0US6SJ5584CY5F,A2G94HZV0UJEKU,Submitted,Thu Apr 29 10:14:13 PDT 2021,Thu Apr 29 10:17:14 PDT 2021,Sat May 29 10:17:14 PDT 2021,,,,181,100% (380/380),100% (380/380),100% (142/142),springbreak2019_1100522799880437760,springbreak2019,Miami,Tue Feb 26 22:27:36 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_anchor_1100522799880437760.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1099179329232269312.png,Sat Feb 23 05:29:08 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1099769655705636865.png,Sun Feb 24 20:34:53 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1100177349407137793.png,Mon Feb 25 23:34:55 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1100948238977454082.png,Thu Feb 28 02:38:09 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1101346450762539008.png,Fri Mar 01 05:00:30 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1102021868599558149.png,Sun Mar 03 01:44:22 +0000 2019,No,3,,
33J5JKFMLCMDB2WB5ZIIBG8VM3Z3Q4,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,35H6S234SHOQ1JYPUBXE9SLC9UK65O,A1YWT5B2G2Z39V,Submitted,Thu Apr 29 10:14:11 PDT 2021,Thu Apr 29 10:15:49 PDT 2021,Sat May 29 10:15:49 PDT 2021,,,,98,100% (314/314),100% (314/314),100% (244/244),springbreak2019_1100522799880437760,springbreak2019,Miami,Tue Feb 26 22:27:36 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_anchor_1100522799880437760.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1099179329232269312.png,Sat Feb 23 05:29:08 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1099769655705636865.png,Sun Feb 24 20:34:53 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1100177349407137793.png,Mon Feb 25 23:34:55 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1100948238977454082.png,Thu Feb 28 02:38:09 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1101346450762539008.png,Fri Mar 01 05:00:30 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1102021868599558149.png,Sun Mar 03 01:44:22 +0000 2019,Yes,5,,
33J5JKFMLCMDB2WB5ZIIBG8VM3Z3Q4,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3G2UL9A02K25ONC8I4CB7CZ800F673,A1M7CNAMTIE8U1,Submitted,Thu Apr 29 10:14:14 PDT 2021,Thu Apr 29 10:14:27 PDT 2021,Sat May 29 10:14:27 PDT 2021,,,,13,100% (248/248),100% (248/248),100% (244/244),springbreak2019_1100522799880437760,springbreak2019,Miami,Tue Feb 26 22:27:36 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_anchor_1100522799880437760.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1099179329232269312.png,Sat Feb 23 05:29:08 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1099769655705636865.png,Sun Feb 24 20:34:53 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1100177349407137793.png,Mon Feb 25 23:34:55 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1100948238977454082.png,Thu Feb 28 02:38:09 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1101346450762539008.png,Fri Mar 01 05:00:30 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1102021868599558149.png,Sun Mar 03 01:44:22 +0000 2019,Yes,4,,
33J5JKFMLCMDB2WB5ZIIBG8VM3Z3Q4,33YD3YS58ZTUSL24EGICGSHLX37CZQ,Answer questions about the location of tweet author (WARNING: This HIT may contain adult content. Worker discretion is advised.),Read a tweet and determine whether the author was or was not in a city when the tweet was published,"location, spatial, temporal",$0.11,Thu Apr 29 10:13:43 PDT 2021,5,BatchId:4425519;OriginalHitTemplateId:928390828;,600,2592000,Wed Jul 28 10:13:43 PDT 2021,,,3IOEN3P9SE7RD1X6TOV2628VXEF616,A22FZZT4I6HVCO,Submitted,Thu Apr 29 10:14:03 PDT 2021,Thu Apr 29 10:16:46 PDT 2021,Sat May 29 10:16:46 PDT 2021,,,,163,100% (600/600),100% (600/600),100% (190/190),springbreak2019_1100522799880437760,springbreak2019,Miami,Tue Feb 26 22:27:36 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_anchor_1100522799880437760.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1099179329232269312.png,Sat Feb 23 05:29:08 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1099769655705636865.png,Sun Feb 24 20:34:53 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1100177349407137793.png,Mon Feb 25 23:34:55 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1100948238977454082.png,Thu Feb 28 02:38:09 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1101346450762539008.png,Fri Mar 01 05:00:30 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1100522799880437760_1102021868599558149.png,Sun Mar 03 01:44:22 +0000 2019,Yes,5,,
